"ID","Input","Output","se_variance","se_lengthscale","noise"
"91",35,16.7847706560128,1.96,0.17,0
"91",35.5,14.6400693942147,1.96,0.17,0
"91",36,14.9659588986084,1.96,0.17,0
"91",36.5,18.8055428776221,1.96,0.17,0
"91",38,33.1888136322173,1.96,0.17,0
"91",39.5,32.8503648900872,1.96,0.17,0
"91",40,32.4329041450856,1.96,0.17,0
"91",41.5,19.8741422985383,1.96,0.17,0
"91",42.5,16.6090017855031,1.96,0.17,0
"91",43,21.5717946953046,1.96,0.17,0
"91",43.5,28.3534392102848,1.96,0.17,0
"91",44.5,39.9006620239763,1.96,0.17,0
"91",45.5,46.8567222894876,1.96,0.17,0
"91",46,48.3895786598929,1.96,0.17,0
"91",46.5,48.2509956326788,1.96,0.17,0
"91",48,47.3767081208595,1.96,0.17,0
"91",49.5,47.9953122887442,1.96,0.17,0
"91",50,48.7155796280428,1.96,0.17,0
"91",50.5,48.7729770974855,1.96,0.17,0
"91",51.5,43.5900835529631,1.96,0.17,0
"91",52,42.0380119762919,1.96,0.17,0
"91",53.5,57.178867230083,1.96,0.17,0
"91",54,61.1710617729669,1.96,0.17,0
"91",54.5,63.4520884698643,1.96,0.17,0
"91",56,59.3040483548108,1.96,0.17,0
"91",56.5,55.9850707032202,1.96,0.17,0
"91",57,55.0560982010859,1.96,0.17,0
"91",58,59.5098561995028,1.96,0.17,0
"91",59,55.3185308374274,1.96,0.17,0
"91",60,50.4240201187149,1.96,0.17,0
"91",61,63.6796987911747,1.96,0.17,0
"91",61.5,70.3229331861163,1.96,0.17,0
"91",62,70.7841139528517,1.96,0.17,0
"91",63.5,50.8773696441112,1.96,0.17,0
"91",65,53.7526944343779,1.96,0.17,0
"91",65.5,63.0210829165073,1.96,0.17,0
"91",67,71.254059005875,1.96,0.17,0
"91",67.5,66.4038044506832,1.96,0.17,0
"91",69,60.708923239754,1.96,0.17,0
"91",69.5,58.9613610040029,1.96,0.17,0
"91",70,56.1804313544601,1.96,0.17,0
"91",70.5,53.3641188732453,1.96,0.17,0
"91",72.5,52.7577102668197,1.96,0.17,0
"91",73,58.0748534144074,1.96,0.17,0
"91",73.5,64.0093592606286,1.96,0.17,0
"91",74,70.3288017114446,1.96,0.17,0
"91",74.5,77.5872812721073,1.96,0.17,0
"91",75,85.5337215133863,1.96,0.17,0
"91",75.5,92.7892656493012,1.96,0.17,0
"91",76,97.6252963918612,1.96,0.17,0
"91",76.5,98.5394627823378,1.96,0.17,0
"91",77,95.0948101574221,1.96,0.17,0
"91",77.5,88.5412492161222,1.96,0.17,0
"91",81,88.0140801547945,1.96,0.17,0
"91",82.5,105.894817782482,1.96,0.17,0
"91",84,124.110605957165,1.96,0.17,0
"91",84.5,129.562919660868,1.96,0.17,0
"91",86,128.505243749602,1.96,0.17,0
"91",86.5,119.763907780739,1.96,0.17,0
"91",87.5,107.569880663096,1.96,0.17,0
"91",88.5,101.52650982632,1.96,0.17,0
"91",89,98.4434930267193,1.96,0.17,0
"91",89.5,98.613361235211,1.96,0.17,0
"91",90,104.203523853429,1.96,0.17,0
"91",92.5,133.65301462454,1.96,0.17,0
"91",94,132.000342278894,1.96,0.17,0
"91",95,126.212704907252,1.96,0.17,0
"91",96,123.232068365516,1.96,0.17,0
"91",96.5,124.166634562983,1.96,0.17,0
"91",98,128.138670754368,1.96,0.17,0
"91",99,129.923221328588,1.96,0.17,0
"92",-99,-130.449136312094,1.96,0.17,0
"92",-98.5,-132.542526654653,1.96,0.17,0
"92",-97.5,-149.445802970873,1.96,0.17,0
"92",-96.5,-166.559044522609,1.96,0.17,0
"92",-96,-172.771473226708,1.96,0.17,0
"92",-95.5,-174.775642196133,1.96,0.17,0
"92",-95,-171.338677477475,1.96,0.17,0
"92",-94.5,-163.389603625952,1.96,0.17,0
"92",-94,-153.299965901192,1.96,0.17,0
"92",-93,-142.208270547848,1.96,0.17,0
"92",-91,-166.218296804308,1.96,0.17,0
"92",-89,-147.0966004336,1.96,0.17,0
"92",-87.5,-138.03353902268,1.96,0.17,0
"92",-87,-138.8500977216,1.96,0.17,0
"92",-84.5,-137.800408300016,1.96,0.17,0
"92",-84,-137.530586807646,1.96,0.17,0
"92",-83.5,-137.889164329574,1.96,0.17,0
"92",-81.5,-130.515271453773,1.96,0.17,0
"92",-81,-129.040884980926,1.96,0.17,0
"92",-80.5,-126.843793411261,1.96,0.17,0
"92",-80,-123.383221576526,1.96,0.17,0
"92",-79.5,-120.395422190899,1.96,0.17,0
"92",-78.5,-124.445427614566,1.96,0.17,0
"92",-77.5,-142.291821497926,1.96,0.17,0
"92",-77,-148.391044278589,1.96,0.17,0
"92",-76.5,-148.03420828054,1.96,0.17,0
"92",-76,-143.058626336663,1.96,0.17,0
"92",-75.5,-138.152640715273,1.96,0.17,0
"92",-75,-136.63115771954,1.96,0.17,0
"92",-74.5,-138.033529253087,1.96,0.17,0
"92",-74,-138.744086299308,1.96,0.17,0
"92",-73.5,-135.268500233708,1.96,0.17,0
"92",-73,-127.67381239379,1.96,0.17,0
"92",-72.5,-119.418588483859,1.96,0.17,0
"92",-72,-113.815269617483,1.96,0.17,0
"92",-71.5,-111.366095241282,1.96,0.17,0
"92",-69,-114.873188149973,1.96,0.17,0
"92",-68.5,-117.207250487445,1.96,0.17,0
"92",-68,-118.957704842568,1.96,0.17,0
"92",-67.5,-118.13344479746,1.96,0.17,0
"92",-66.5,-109.913737040219,1.96,0.17,0
"92",-66,-106.234913706916,1.96,0.17,0
"92",-65.5,-102.918034190517,1.96,0.17,0
"92",-64.5,-95.9710050136092,1.96,0.17,0
"92",-64,-94.781883772283,1.96,0.17,0
"92",-62.5,-106.765717726548,1.96,0.17,0
"92",-62,-111.367237705076,1.96,0.17,0
"92",-59,-126.333804765554,1.96,0.17,0
"92",-58,-123.055770650855,1.96,0.17,0
"92",-57.5,-118.386594354892,1.96,0.17,0
"92",-56,-108.074230198977,1.96,0.17,0
"92",-55,-104.458783222711,1.96,0.17,0
"92",-54,-104.942199300417,1.96,0.17,0
"92",-53,-103.929226542331,1.96,0.17,0
"92",-52,-104.079100251442,1.96,0.17,0
"92",-51,-100.495813689688,1.96,0.17,0
"92",-49.5,-96.2311531822852,1.96,0.17,0
"92",-48.5,-107.422031975199,1.96,0.17,0
"92",-47.5,-107.795630070951,1.96,0.17,0
"92",-46,-87.6795501922598,1.96,0.17,0
"92",-45.5,-79.3837130083581,1.96,0.17,0
"92",-44.5,-70.7840310793566,1.96,0.17,0
"92",-44,-73.349954918428,1.96,0.17,0
"92",-43,-82.8236934164158,1.96,0.17,0
"92",-42.5,-83.9736227389847,1.96,0.17,0
"92",-41.5,-78.3704076575,1.96,0.17,0
"92",-40,-96.9705309436676,1.96,0.17,0
"92",-39.5,-102.80711944902,1.96,0.17,0
"92",-38,-81.7127387591925,1.96,0.17,0
"92",-36,-61.2705234407794,1.96,0.17,0
"92",-35,-62.1151793075777,1.96,0.17,0
"92",-34.5,-57.3649953000863,1.96,0.17,0
"92",-32.5,-44.0388221166197,1.96,0.17,0
"92",-30.5,-55.2825254505658,1.96,0.17,0
"92",-30,-52.4404542814077,1.96,0.17,0
"92",-29,-47.6661201481313,1.96,0.17,0
"92",-27.5,-65.1869818820529,1.96,0.17,0
"92",-26.5,-73.3184981310583,1.96,0.17,0
"92",-26,-72.0162553276366,1.96,0.17,0
"92",-24.5,-59.5788281236347,1.96,0.17,0
"92",-23.5,-55.0054281141929,1.96,0.17,0
"92",-23,-57.7582533306667,1.96,0.17,0
"92",-22.5,-63.1716823507115,1.96,0.17,0
"92",-22,-67.9961094651139,1.96,0.17,0
"92",-20.5,-61.9532741914052,1.96,0.17,0
"92",-19.5,-44.690105820871,1.96,0.17,0
"92",-19,-33.503198923988,1.96,0.17,0
"92",-18.5,-25.2015800265591,1.96,0.17,0
"92",-17,-23.2131269370244,1.96,0.17,0
"92",-16.5,-30.2509269054328,1.96,0.17,0
"92",-16,-37.3576989513881,1.96,0.17,0
"92",-15,-46.7181008502219,1.96,0.17,0
"92",-14.5,-51.7020739804825,1.96,0.17,0
"92",-13.5,-59.3519977431013,1.96,0.17,0
"92",-12.5,-48.2360131464454,1.96,0.17,0
"92",-12,-37.2860896443946,1.96,0.17,0
"92",-11,-22.8677176936264,1.96,0.17,0
"92",-10.5,-19.5365840007001,1.96,0.17,0
"92",-9.5,-14.9611347928736,1.96,0.17,0
"92",-9,-17.6032028580768,1.96,0.17,0
"92",-8.5,-25.321413718207,1.96,0.17,0
"92",-8,-33.6645797827418,1.96,0.17,0
"92",-7.5,-37.021133823538,1.96,0.17,0
"92",-7,-34.5648257010088,1.96,0.17,0
"92",-6.5,-30.8457620498293,1.96,0.17,0
"92",-5,-33.6461697131821,1.96,0.17,0
"92",-2.5,-19.4700523957322,1.96,0.17,0
"92",-0.5,-19.397247344396,1.96,0.17,0
"92",0,-12.1021632529375,1.96,0.17,0
"92",1,-12.789925068279,1.96,0.17,0
"92",2,-17.3770724793272,1.96,0.17,0
"92",3,-6.67335856712541,1.96,0.17,0
"92",3.5,-4.47956960143364,1.96,0.17,0
"92",4,-6.6582955060963,1.96,0.17,0
"92",8,-11.9352462355787,1.96,0.17,0
"92",9,-16.5468805696494,1.96,0.17,0
"92",10.5,-17.2488296214979,1.96,0.17,0
"92",11,-15.6096275244733,1.96,0.17,0
"92",11.5,-13.8281515607707,1.96,0.17,0
"92",12,-14.6925044797762,1.96,0.17,0
"92",12.5,-19.5054080138891,1.96,0.17,0
"92",14,-31.7372810073751,1.96,0.17,0
"92",15,-20.1628088673075,1.96,0.17,0
"92",16.5,-7.82992739963112,1.96,0.17,0
"92",17,-7.77223727407785,1.96,0.17,0
"92",17.5,-6.4207407527137,1.96,0.17,0
"92",18,-2.58946975002445,1.96,0.17,0
"92",19,7.66440538504098,1.96,0.17,0
"92",19.5,11.2632005407364,1.96,0.17,0
"92",20,12.6512586446009,1.96,0.17,0
"92",21.5,12.9277722562977,1.96,0.17,0
"92",23.5,11.426548391676,1.96,0.17,0
"92",24,15.8132039612951,1.96,0.17,0
"92",25.5,33.9658786440471,1.96,0.17,0
"92",27.5,24.9291055725919,1.96,0.17,0
"92",28,26.4668960717376,1.96,0.17,0
"92",28.5,27.197982251294,1.96,0.17,0
"92",29,25.8066215451966,1.96,0.17,0
"92",30,19.4155104828985,1.96,0.17,0
"92",31,17.0395138936813,1.96,0.17,0
"92",31.5,17.6976548536974,1.96,0.17,0
"92",32.5,23.370645457704,1.96,0.17,0
"92",34,19.2312646438933,1.96,0.17,0
"92",35,12.5703853608513,1.96,0.17,0
"92",37,21.2748380253425,1.96,0.17,0
"92",39.5,38.6698142697375,1.96,0.17,0
"92",40.5,33.0755677212111,1.96,0.17,0
"92",42,17.7443486813433,1.96,0.17,0
"92",43,25.0052533621222,1.96,0.17,0
"92",44.5,45.8019856123415,1.96,0.17,0
"92",46,51.7412997710674,1.96,0.17,0
"92",46.5,50.613244765359,1.96,0.17,0
"92",48.5,43.3604930977617,1.96,0.17,0
"92",49.5,43.0024783746597,1.96,0.17,0
"92",52,43.4727185459204,1.96,0.17,0
"92",53,56.4402091939619,1.96,0.17,0
"92",53.5,62.0565995631057,1.96,0.17,0
"92",54,65.016691634649,1.96,0.17,0
"92",55,68.1324150051326,1.96,0.17,0
"92",55.5,67.6605027525448,1.96,0.17,0
"92",56,65.1305346012131,1.96,0.17,0
"92",56.5,62.3350390695348,1.96,0.17,0
"92",58,62.6227002162664,1.96,0.17,0
"92",59.5,49.3006930744764,1.96,0.17,0
"92",61,64.4124313852308,1.96,0.17,0
"92",61.5,72.9190607435806,1.96,0.17,0
"92",62,74.4127057725229,1.96,0.17,0
"92",62.5,68.374569351728,1.96,0.17,0
"92",63,59.0549858796901,1.96,0.17,0
"92",64,46.9889960226449,1.96,0.17,0
"92",64.5,47.0890824363829,1.96,0.17,0
"92",65,52.2769698272797,1.96,0.17,0
"92",68.5,63.0500826105164,1.96,0.17,0
"92",70,59.821764446853,1.96,0.17,0
"92",70.5,55.1487343433816,1.96,0.17,0
"92",71.5,47.4931558952362,1.96,0.17,0
"92",74.5,81.0464584978097,1.96,0.17,0
"92",75.5,92.1289734019367,1.96,0.17,0
"92",77,92.3468976337759,1.96,0.17,0
"92",78,81.9586609058318,1.96,0.17,0
"92",78.5,79.3482892807691,1.96,0.17,0
"92",79,79.7756016514345,1.96,0.17,0
"92",82,90.9474941532957,1.96,0.17,0
"92",84.5,129.671408130079,1.96,0.17,0
"92",85,132.527644749611,1.96,0.17,0
"92",86,124.066577505226,1.96,0.17,0
"92",86.5,116.69906471511,1.96,0.17,0
"92",87,111.271056622538,1.96,0.17,0
"92",89.5,99.1230243536907,1.96,0.17,0
"92",90,103.138511853605,1.96,0.17,0
"92",91,119.362672323833,1.96,0.17,0
"92",91.5,125.507240965283,1.96,0.17,0
"92",92,128.147134051215,1.96,0.17,0
"92",93,129.507437610358,1.96,0.17,0
"92",93.5,129.677075493338,1.96,0.17,0
"92",94,128.849604093157,1.96,0.17,0
"92",94.5,127.396670512464,1.96,0.17,0
"92",95,126.341432537419,1.96,0.17,0
"92",95.5,125.991862011797,1.96,0.17,0
"92",98,128.3435274924,1.96,0.17,0
"93",-100,-146.292681124298,1.96,0.17,0
"93",-99.5,-139.476478736911,1.96,0.17,0
"93",-99,-135.556646594032,1.96,0.17,0
"93",-98,-144.605500062584,1.96,0.17,0
"93",-97,-161.47820651344,1.96,0.17,0
"93",-96.5,-166.830640577695,1.96,0.17,0
"93",-96,-169.81025206178,1.96,0.17,0
"93",-95.5,-170.007238113066,1.96,0.17,0
"93",-94.5,-161.347011543796,1.96,0.17,0
"93",-93.5,-148.54222107948,1.96,0.17,0
"93",-93,-146.599890942669,1.96,0.17,0
"93",-92.5,-150.594302406887,1.96,0.17,0
"93",-91.5,-165.76618358125,1.96,0.17,0
"93",-91,-169.324344427331,1.96,0.17,0
"93",-90.5,-169.809560902375,1.96,0.17,0
"93",-88.5,-143.446951403858,1.96,0.17,0
"93",-88,-138.479090269322,1.96,0.17,0
"93",-87.5,-136.770177799,1.96,0.17,0
"93",-86.5,-139.571486303654,1.96,0.17,0
"93",-86,-140.577503707567,1.96,0.17,0
"93",-85,-138.17878490852,1.96,0.17,0
"93",-84.5,-138.892354353629,1.96,0.17,0
"93",-84,-140.422335696929,1.96,0.17,0
"93",-82,-131.147300664847,1.96,0.17,0
"93",-81.5,-128.672396829966,1.96,0.17,0
"93",-81,-125.421060658296,1.96,0.17,0
"93",-79.5,-112.584780388227,1.96,0.17,0
"93",-79,-114.951481455692,1.96,0.17,0
"93",-78.5,-122.830332744769,1.96,0.17,0
"93",-78,-134.566112766138,1.96,0.17,0
"93",-77.5,-145.833834608566,1.96,0.17,0
"93",-77,-150.980717700549,1.96,0.17,0
"93",-76,-140.150386166382,1.96,0.17,0
"93",-74.5,-130.630748415565,1.96,0.17,0
"93",-73.5,-128.513970001211,1.96,0.17,0
"93",-72.5,-114.998658152587,1.96,0.17,0
"93",-69.5,-114.810624821318,1.96,0.17,0
"93",-69,-116.772085325699,1.96,0.17,0
"93",-68.5,-119.567856519915,1.96,0.17,0
"93",-68,-122.094693739602,1.96,0.17,0
"93",-67,-117.156971842959,1.96,0.17,0
"93",-65.5,-103.364479952383,1.96,0.17,0
"93",-64,-91.5231473063026,1.96,0.17,0
"93",-61.5,-120.765243749222,1.96,0.17,0
"93",-59.5,-121.519453651534,1.96,0.17,0
"93",-57,-111.485853800589,1.96,0.17,0
"93",-56.5,-108.679588986767,1.96,0.17,0
"93",-56,-107.322720338204,1.96,0.17,0
"93",-55,-103.97496168852,1.96,0.17,0
"93",-53.5,-104.157075577579,1.96,0.17,0
"93",-52.5,-103.00517342739,1.96,0.17,0
"93",-47.5,-103.854262373563,1.96,0.17,0
"93",-46.5,-94.9639215356712,1.96,0.17,0
"93",-45.5,-80.805515366763,1.96,0.17,0
"93",-45,-75.8271196490062,1.96,0.17,0
"93",-42.5,-82.6227150945414,1.96,0.17,0
"93",-41,-80.6595964720178,1.96,0.17,0
"93",-40,-99.5677340350117,1.96,0.17,0
"93",-39.5,-105.536048633762,1.96,0.17,0
"93",-39,-104.246588201061,1.96,0.17,0
"93",-38,-85.2051668422922,1.96,0.17,0
"93",-37.5,-74.5065170860887,1.96,0.17,0
"93",-36,-64.2653849932475,1.96,0.17,0
"93",-35,-63.3290769406623,1.96,0.17,0
"93",-34.5,-59.0841303760115,1.96,0.17,0
"93",-34,-52.9062846823367,1.96,0.17,0
"93",-29,-51.5949678270589,1.96,0.17,0
"93",-26.5,-69.423209641697,1.96,0.17,0
"93",-25.5,-64.9090669997717,1.96,0.17,0
"93",-24.5,-57.1571711773921,1.96,0.17,0
"93",-22,-59.8312698752293,1.96,0.17,0
"93",-21,-60.9708402836319,1.96,0.17,0
"93",-20.5,-57.5826540225549,1.96,0.17,0
"93",-20,-49.9882278792617,1.96,0.17,0
"93",-17,-20.1724195731141,1.96,0.17,0
"93",-16.5,-27.0986880418648,1.96,0.17,0
"93",-16,-33.5693859079638,1.96,0.17,0
"93",-15,-42.2539223976014,1.96,0.17,0
"93",-13,-53.230040222752,1.96,0.17,0
"93",-12.5,-46.1328777573229,1.96,0.17,0
"93",-11.5,-29.6436725706774,1.96,0.17,0
"93",-10.5,-17.4699378742119,1.96,0.17,0
"93",-10,-11.6258450829724,1.96,0.17,0
"93",-9.5,-8.73573301036671,1.96,0.17,0
"93",-8.5,-21.1273634342182,1.96,0.17,0
"93",-7.5,-32.0810159508364,1.96,0.17,0
"93",-7,-30.9463207226247,1.96,0.17,0
"93",-6,-33.3282892258619,1.96,0.17,0
"93",-5.5,-36.801289000816,1.96,0.17,0
"93",-5,-37.0940436631122,1.96,0.17,0
"93",-2.5,-21.5599649497323,1.96,0.17,0
"93",-1.5,-29.9169312724763,1.96,0.17,0
"93",-1,-25.9692415863651,1.96,0.17,0
"93",-0.5,-17.2395325934238,1.96,0.17,0
"93",1,-8.61712567835197,1.96,0.17,0
"93",2,-14.3491539697216,1.96,0.17,0
"93",3,-5.96918766689312,1.96,0.17,0
"93",4,-5.46400565063821,1.96,0.17,0
"93",5,-6.77818418590901,1.96,0.17,0
"93",5.5,-4.71080298895726,1.96,0.17,0
"93",6.5,-5.93387993309786,1.96,0.17,0
"93",7,-8.77361000415923,1.96,0.17,0
"93",7.5,-12.2845217802808,1.96,0.17,0
"93",9,-23.0354124112137,1.96,0.17,0
"93",9.5,-22.4167138959901,1.96,0.17,0
"93",10,-19.8030279497142,1.96,0.17,0
"93",10.5,-16.4042928076112,1.96,0.17,0
"93",11,-13.1186823478198,1.96,0.17,0
"93",11.5,-11.7720321027023,1.96,0.17,0
"93",14.5,-28.6089811169856,1.96,0.17,0
"93",15.5,-16.1052800783786,1.96,0.17,0
"93",16,-10.5501042254862,1.96,0.17,0
"93",16.5,-5.93591199201965,1.96,0.17,0
"93",17,-2.39751551062182,1.96,0.17,0
"93",17.5,0.136225400618175,1.96,0.17,0
"93",18,2.48566197108038,1.96,0.17,0
"93",18.5,5.33826527811632,1.96,0.17,0
"93",19.5,10.1895507933048,1.96,0.17,0
"93",20,10.3906119116336,1.96,0.17,0
"93",21,11.0026614175734,1.96,0.17,0
"93",21.5,12.3710791028386,1.96,0.17,0
"93",23,8.60619371305171,1.96,0.17,0
"93",24,16.6488979442118,1.96,0.17,0
"93",24.5,27.7264801041208,1.96,0.17,0
"93",25.5,38.0029428502928,1.96,0.17,0
"93",26.5,24.8249462615607,1.96,0.17,0
"93",29,30.2086566054193,1.96,0.17,0
"93",29.5,26.105818938879,1.96,0.17,0
"93",30,21.7059570437756,1.96,0.17,0
"93",30.5,19.7375642910524,1.96,0.17,0
"93",32.5,21.7738987562426,1.96,0.17,0
"93",33,22.0769355041461,1.96,0.17,0
"93",33.5,21.2411565732425,1.96,0.17,0
"93",36.5,19.0510537595768,1.96,0.17,0
"93",37.5,26.7089196212107,1.96,0.17,0
"93",38,29.4280301189284,1.96,0.17,0
"93",38.5,31.3910828670467,1.96,0.17,0
"93",39,32.4846265804642,1.96,0.17,0
"93",39.5,32.3746260935877,1.96,0.17,0
"93",41,26.8259166521298,1.96,0.17,0
"93",42.5,20.3953423488993,1.96,0.17,0
"93",43,26.186329065174,1.96,0.17,0
"93",43.5,34.6373798548346,1.96,0.17,0
"93",44,42.2248130191758,1.96,0.17,0
"93",44.5,46.7264811463801,1.96,0.17,0
"93",45.5,49.7095926433631,1.96,0.17,0
"93",46,49.832477796914,1.96,0.17,0
"93",46.5,48.2435623673653,1.96,0.17,0
"93",47,45.4850141399263,1.96,0.17,0
"93",47.5,43.2027534218281,1.96,0.17,0
"93",48,42.5952451940992,1.96,0.17,0
"93",49,43.0302053386257,1.96,0.17,0
"93",50,41.59704210325,1.96,0.17,0
"93",51.5,42.5820063124141,1.96,0.17,0
"93",52.5,47.7568268987637,1.96,0.17,0
"93",54,59.8138945464405,1.96,0.17,0
"93",54.5,62.1404254876549,1.96,0.17,0
"93",55.5,61.2412800906962,1.96,0.17,0
"93",56,56.6358702131736,1.96,0.17,0
"93",56.5,53.1200951400781,1.96,0.17,0
"93",57,53.7263723013707,1.96,0.17,0
"93",57.5,57.9748440272097,1.96,0.17,0
"93",58.5,61.3221873595712,1.96,0.17,0
"93",59,55.6692706113312,1.96,0.17,0
"93",61,61.8911985208482,1.96,0.17,0
"93",61.5,71.0245450916716,1.96,0.17,0
"93",62,73.0846801046449,1.96,0.17,0
"93",62.5,67.7609460087801,1.96,0.17,0
"93",65,53.2041617001895,1.96,0.17,0
"93",67.5,64.5066534212001,1.96,0.17,0
"93",68.5,63.1495185139282,1.96,0.17,0
"93",69.5,59.9483208067195,1.96,0.17,0
"93",70,53.9331604108725,1.96,0.17,0
"93",70.5,48.390003732506,1.96,0.17,0
"93",71,45.0339804597404,1.96,0.17,0
"93",73,55.5073215032297,1.96,0.17,0
"93",74.5,76.8293549080615,1.96,0.17,0
"93",75,82.8378090904942,1.96,0.17,0
"93",78,83.2970985167147,1.96,0.17,0
"93",78.5,78.4777202603584,1.96,0.17,0
"93",79,77.5359954000829,1.96,0.17,0
"93",79.5,81.08759630339,1.96,0.17,0
"93",80.5,91.3685662593129,1.96,0.17,0
"93",83.5,117.763403146418,1.96,0.17,0
"93",84.5,130.389824478353,1.96,0.17,0
"93",85,134.084021330396,1.96,0.17,0
"93",85.5,133.374989252697,1.96,0.17,0
"93",87,113.207133468427,1.96,0.17,0
"93",87.5,109.853321309325,1.96,0.17,0
"93",88.5,105.831574412547,1.96,0.17,0
"93",89.5,101.058150335425,1.96,0.17,0
"93",90,104.84043291377,1.96,0.17,0
"93",90.5,112.655022363777,1.96,0.17,0
"93",91,120.955166830093,1.96,0.17,0
"93",91.5,126.305145326031,1.96,0.17,0
"93",92,127.181410275258,1.96,0.17,0
"93",93,123.280194790369,1.96,0.17,0
"93",96.5,126.037397837314,1.96,0.17,0
"93",98.5,127.055025922961,1.96,0.17,0
"93",99.5,128.449521419966,1.96,0.17,0
"94",-100,-145.784803962576,1.96,0.17,0
"94",-98.5,-141.467075495381,1.96,0.17,0
"94",-95.5,-172.242232344164,1.96,0.17,0
"94",-95,-167.491690777561,1.96,0.17,0
"94",-94.5,-160.606378982069,1.96,0.17,0
"94",-94,-153.358012060443,1.96,0.17,0
"94",-93,-145.122548745059,1.96,0.17,0
"94",-92.5,-150.192493941514,1.96,0.17,0
"94",-92,-160.097025752618,1.96,0.17,0
"94",-91.5,-168.321893314545,1.96,0.17,0
"94",-91,-170.931896122206,1.96,0.17,0
"94",-90.5,-169.001179337819,1.96,0.17,0
"94",-87,-138.013937161144,1.96,0.17,0
"94",-84.5,-137.184714987471,1.96,0.17,0
"94",-84,-138.593491836276,1.96,0.17,0
"94",-83.5,-138.080949753633,1.96,0.17,0
"94",-82.5,-132.753282252829,1.96,0.17,0
"94",-81.5,-130.793016637571,1.96,0.17,0
"94",-80.5,-122.660796009665,1.96,0.17,0
"94",-79.5,-115.709936461953,1.96,0.17,0
"94",-79,-118.81121250012,1.96,0.17,0
"94",-78.5,-126.562921248343,1.96,0.17,0
"94",-78,-137.928630980529,1.96,0.17,0
"94",-77,-151.417924736311,1.96,0.17,0
"94",-76,-137.43437997114,1.96,0.17,0
"94",-72.5,-112.324543223296,1.96,0.17,0
"94",-69,-117.102537682406,1.96,0.17,0
"94",-68.5,-118.216744100058,1.96,0.17,0
"94",-65,-98.3037496682612,1.96,0.17,0
"94",-64.5,-94.0338893298954,1.96,0.17,0
"94",-64,-92.2452780511286,1.96,0.17,0
"94",-63.5,-94.8957153502847,1.96,0.17,0
"94",-63,-101.375138048764,1.96,0.17,0
"94",-61.5,-118.300174484165,1.96,0.17,0
"94",-60,-123.965728468659,1.96,0.17,0
"94",-59.5,-125.155496278862,1.96,0.17,0
"94",-58.5,-129.042385907351,1.96,0.17,0
"94",-58,-127.037795730722,1.96,0.17,0
"94",-57,-115.218060457869,1.96,0.17,0
"94",-56,-108.819147699954,1.96,0.17,0
"94",-55,-105.973349981423,1.96,0.17,0
"94",-53.5,-105.851954246619,1.96,0.17,0
"94",-53,-104.885193264323,1.96,0.17,0
"94",-52.5,-103.843516161629,1.96,0.17,0
"94",-52,-104.273919871715,1.96,0.17,0
"94",-51.5,-105.315749637534,1.96,0.17,0
"94",-51,-104.598689976862,1.96,0.17,0
"94",-47,-103.297682906251,1.96,0.17,0
"94",-46.5,-95.1391820721271,1.96,0.17,0
"94",-45,-73.6131610903644,1.96,0.17,0
"94",-44.5,-72.7085103402676,1.96,0.17,0
"94",-44,-75.7722211410767,1.96,0.17,0
"94",-40,-96.2982584644729,1.96,0.17,0
"94",-39.5,-99.6103502667654,1.96,0.17,0
"94",-38,-79.113862460663,1.96,0.17,0
"94",-37.5,-71.0710129166741,1.96,0.17,0
"94",-37,-65.409527174621,1.96,0.17,0
"94",-36.5,-62.6987559407712,1.96,0.17,0
"94",-36,-63.0192127724904,1.96,0.17,0
"94",-35.5,-64.4069495067273,1.96,0.17,0
"94",-34.5,-58.5271066697414,1.96,0.17,0
"94",-33,-46.9569366601361,1.96,0.17,0
"94",-31.5,-59.6700292934757,1.96,0.17,0
"94",-29,-46.5594188552253,1.96,0.17,0
"94",-27,-67.8213090758975,1.96,0.17,0
"94",-25,-59.4718910666323,1.96,0.17,0
"94",-24.5,-55.6025334931528,1.96,0.17,0
"94",-24,-53.5570468243797,1.96,0.17,0
"94",-23,-53.9942381297065,1.96,0.17,0
"94",-22.5,-56.3295152174478,1.96,0.17,0
"94",-22,-59.5985051522351,1.96,0.17,0
"94",-21.5,-62.3372896552911,1.96,0.17,0
"94",-21,-63.1012470936922,1.96,0.17,0
"94",-20.5,-60.6397841171521,1.96,0.17,0
"94",-17.5,-25.0391685470543,1.96,0.17,0
"94",-16.5,-34.0604388912634,1.96,0.17,0
"94",-15,-50.7232147954868,1.96,0.17,0
"94",-14,-56.5917552846976,1.96,0.17,0
"94",-12.5,-43.1675339942725,1.96,0.17,0
"94",-11,-24.964891283484,1.96,0.17,0
"94",-10.5,-20.3037075297139,1.96,0.17,0
"94",-9.5,-14.1030411550344,1.96,0.17,0
"94",-7,-38.2895101105155,1.96,0.17,0
"94",-6.5,-36.5604153623838,1.96,0.17,0
"94",-6,-36.2632921199789,1.96,0.17,0
"94",-5.5,-36.7309095143647,1.96,0.17,0
"94",-5,-34.8173948732098,1.96,0.17,0
"94",-4.5,-29.1157761589612,1.96,0.17,0
"94",-3.5,-16.0259122898741,1.96,0.17,0
"94",-2,-27.701849874078,1.96,0.17,0
"94",-1,-26.884840538578,1.96,0.17,0
"94",-0.5,-15.9640909800766,1.96,0.17,0
"94",0,-5.64695139433837,1.96,0.17,0
"94",1,-2.67332850644834,1.96,0.17,0
